Complexname,Binders SMILES
1YCR_A_2_B,COc1cc2CC(=O)N([C@@H](c3ccc(Cl)cc3)c2cc1OC(C)C)c1cnc(cn1)N(C)C[C@H]1CC[C@@H](CC1)N1CCN(C)C(=O)C1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(Cl)cc1)c1c[nH]c(=O)c(Cl)c1)N(C)C
2RNY_A_2_B,CC(=O)N1CCc2c(C1)c(nn2C1CCOCC1)-c1cccc2cc(ncc12)-c1cnn(C)c1
2XA0_A_2_B,CN(C)CCCNc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CN(C[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)S(=O)(=O)C1CC1
1YCR_A_2_B,COc1ncc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cc2)c2ccc(F)c(Cl)c2)c(OC)n1
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(cc1)C#N)c1cc(Cl)ccc1C)N(C)C
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)ccc1C)N(C)C
1YCR_A_2_B,COc1ncc(-c2nc3C(=O)N(C([C@H]4CC[C@H](C)CC4)c3n2C(C)C)c2cc(Cl)ccc2C)c(OC)n1
1YCR_A_2_B,CNc1ncc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cc2)c2c[nH]c(=O)c(Cl)c2)c(OC)n1
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(Cl)cc1C)c1cc(Cl)ccc1C
1YCR_A_2_B,C[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CS(=O)(=O)c2ccc(F)cc2Cl)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
2RNY_A_2_B,CNC(=O)c1c[nH]c2cnc(cc12)N1CCCc2cc(-c3cnn(C)c3)c(cc12)C(F)F
1YCR_A_2_B,CC[C@H](N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cc(Cl)ccn1)c1ccc(Cl)cc1)C(=O)OC(C)(C)C
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2RNY_A_2_B,CNC(=O)c1c[nH]c2cnc(cc12)N1CCCc2cc(-c3cnn(C)c3)c(cc12)C(F)F
1YCR_A_2_B,CN(C[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)S(=O)(=O)C1CC1
1YCR_A_2_B,CN(C[C@@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)S(=O)(=O)C1CC1
4ESG_A_2_D,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)c(F)cc1F
4ESG_A_2_B,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)c(F)cc1F
1YCR_A_2_B,CC(C)(C)[C@@H](CS(=O)(=O)N1CCc2ccccc12)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCc2ccc(CCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
1YCR_A_2_B,CCCS(=O)(=O)NC[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CNS(=O)(=O)CC)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)C1CC1)N1C([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
4ESG_A_2_B,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CNC2CCCCC2)c(F)cc1F
1YCR_A_2_B,CCS(=O)(=O)NC[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2RNY_A_2_B,CNC(=O)c1c[nH]c2cnc(cc12)N1CCCc2cc(-c3cnn(C)c3)c(cc12)C(F)F
1YCR_A_2_B,CN(C[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1)S(=O)(=O)C1CC1
2XA0_A_2_B,CN1CCC(CC1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1cnc(N)c(Cl)c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CNS(=O)(=O)C2CC2)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H](C(N([C@H](CN(C)S(=O)(=O)C2CC2)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CS(=O)(=O)c2ccccc2F)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCR_A_2_B,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(Cc2noc(=O)[nH]2)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CS(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(Cc2noc(=O)[nH]2)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)C1CCC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCc2ccc(CCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCc2ccc(CCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCc2ccc(CCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
1YCR_A_2_B,CC(C)S(=O)(=O)NC[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
4GQ6_A_2_B,Fc1cccc(c1)[C@@](C#N)([C@H]1CCC[C@@H]1NC(=O)CCl)C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)C2CC2)CC1
1YCR_A_2_B,CC[C@@H](CS(=O)(=O)CC)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cn1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CNS(=O)(=O)C2CCCC2)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCc2ccc(CCn3cc(nn3)[C@@H](NC(=O)[C@@H]3CC[C@@H]4CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N34)c3ccccc3)cc2)nn1)c1ccccc1
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CNS(=O)(=O)C2CCC2)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3cnc(N)c(Cl)c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,COC[C@@H](C)n1c(cc2C(=O)N([C@H](c12)c1ccc(Cl)cc1)c1ccc(F)c(Cl)c1)-c1cnc(N)nc1OC
4ESG_A_2_D,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(cc1F)C(N)=O
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1ccc(F)c(Cl)c1)N(C)C
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1)C(=O)N1CCOCC1
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1)C(O)=O
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1
1YCR_A_2_B,COC[C@@H](C)n1c(cc2C(=O)N(C(c12)c1ccc(Cl)cc1)c1ccc(F)c(Cl)c1)-c1cnc(N)nc1OC
1YCR_A_2_B,COc1ccccc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](CC)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1nc(N)ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(cc1)C#N)c1cccc(Cl)c1F
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C1(C)CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1nc(N)ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(cc1)C#N)c1ccc(F)c(Cl)c1
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)ccc1C)C(=O)NOCCO
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)CC(C)C
1YCR_A_2_B,COc1ncc(Cl)cc1N1C(c2c(cc(-c3cnc(N)nc3OC)n2C(C)C)C1=O)c1ccc(Cl)cc1
1YCR_A_2_B,COC[C@@H](C)n1c(cc2C(=O)N(C(c12)c1ccc(cc1)C#N)c1ccc(F)c(Cl)c1)-c1cnc(N)nc1OC
1YCR_A_2_B,COc1ncc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cn2)c2ccc(F)c(Cl)c2)c(OC)n1
1YCR_A_2_B,COc1ncc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cc2)c2cn(C)nc2C)c(OC)n1
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1NW9_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,COc1nc(N)ncc1-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(cc1)C#N)c1ccc(F)c(Cl)c1
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(cc1)C#N)c1ccc(F)c(Cl)c1)N(C)C
1YCR_A_2_B,CC(C)[C@@H](CN(C)S(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1nc(N)ncc1-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(cc1)C#N)c1cccc(Cl)c1F
1YCR_A_2_B,CC[C@]1(CC(O)=O)C[C@@H](C(N([C@H](CNS(=O)(=O)C(C)C)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cc(Cl)c(=O)n(C)c1
1YCR_A_2_B,COc1ccccc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cc(Cl)c(=O)n(C)c1
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC(C)[C@@H](CN(C)S(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
4ESG_A_2_B,CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CC[C@H](C2)S(C)(=O)=O)ccc1F
4ESG_A_2_B,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(cc1F)C(N)=O
4ESG_A_2_B,CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CC[C@H](C2)S(C)(=O)=O)ccc1F
4ESG_A_2_B,C[C@H]1CN(C[C@@H](C)N1C)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1ccc(cc1F)C(N)=O
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1)S(C)(=O)=O
1YCR_A_2_B,COc1ccc(CC(O)=O)cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)c(=O)n(C)c1
3D9T_A_2_D,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)CC(C)C
1YCR_A_2_B,COc1ncc(Cl)cc1N1C(c2c(cc(-c3cnc(nc3OC)N(C)C)n2C(C)C)C1=O)c1ccc(cc1)C#N
1YCR_A_2_B,COc1ncc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(cc2)C#N)c2c(F)c(C)nn2C)c(OC)n1
4ESG_A_2_D,CN1CCN(CC1)c1ccc(cc1NC(=O)c1c[nH]c(=O)cc1C(F)(F)F)-c1cc(CN2CC[C@H](C2)S(C)(=O)=O)ccc1F
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(cc1)C#N)c1cccc(Cl)c1F)N(C)C
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(cc1)C#N)c1ccc(F)c(Cl)c1)N(C)C
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)ccc1C)C(=O)NCCS(C)(=O)=O
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,COc1nc(ncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cn(C)nc1C)N(C)C
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
1YCR_A_2_B,COc1ccc(cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)ccc1C)C(=O)NOCCO
3UVW_A_2_B,CCS(=O)(=O)Nc1ccc(OCC2CC2)c(c1)-c1cn(C)c(=O)c2[nH]ccc12
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3ccc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C1CC1)N1C([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CN(C1CC1)S(C)(=O)=O)N1C([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
1YCR_A_2_B,COc1ccc(F)cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3ccc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
2XA0_A_2_B,COCCNc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CC(C)[C@@H](CNS(=O)(=O)C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
4GQ6_A_2_B,COC(=O)N[C@H]1CCC[C@@H]1[C@@](C#N)(C1CCN(CC2CN(C2)c2ccc(cc2)S(=O)(=O)c2ccc(NC(=O)C=C)cc2)CC1)c1cccc(F)c1
2RNY_A_2_B,CNC(=O)N1CCc2c(C1)c(Nc1cc(C(F)F)c(cc1F)-c1ccc(nc1)C(=O)NC)nn2C1CCOCC1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)CC(C)C
1YCR_A_2_B,CC[C@@H](CN(C)S(=O)(=O)C(C)(C)C)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,COCCNc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
2XA0_A_2_B,CNc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCC4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3ccc4[nH]ccc4c3)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](C(C)NS(=O)(=O)C(C)C)N1C([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,COCCNc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)NC(=O)c1ccc(cc1Oc1ccc2[nH]ccc2c1)N1CCN(CC2=C(CC(C)(C)CC2)c2ccc(Cl)cc2)CC1
4GQ6_A_2_B,COC(=O)N[C@H]1CCC[C@@H]1[C@@](C#N)(C1CCN(CCCOc2ccc(cc2)S(=O)(=O)C2CN(C2)C(=O)\C=C\CN(C)C)CC1)c1cccc(F)c1
1YCR_A_2_B,CCC(CN1CCCS1(=O)=O)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,CC1(C)CCC(CN2CCN(CC2)c2ccc(C(=O)NS(=O)(=O)c3ccc(NCCCN4CCOCC4)c(c3)S(=O)(=O)C(F)(F)F)c(Oc3cccc4[nH]ccc34)c2)=C(C1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1ccc(CO)cc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
2RNY_A_2_B,CNC(=O)N1CCc2c(C1)c(Nc1cc(C(F)F)c(cc1F)-c1ccnc(OC)c1)nn2C1CCOCC1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,C[C@]1(CC(O)=O)C[C@@H]([C@H](N([C@H](CS(=O)(=O)c2ccc(F)cc2F)C2CC2)C1=O)c1ccc(Cl)cc1)c1cccc(Cl)c1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCOCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)C1(C)CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)c1ccccc1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_C,CN[C@@H](C)C(=O)N[C@H]1CCCC[C@H]2CC[C@H](N2C1=O)C(=O)N[C@H](c1cn(CCOCCCCOCCn2cc(nn2)[C@@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@H](NC(=O)[C@H](C)NC)C(=O)N23)c2ccccc2)nn1)c1ccccc1
1YCR_A_2_B,COc1ccc(-c2cc3C(=O)N(C(c3n2C(C)C)c2ccc(Cl)cc2)c2cc(Cl)ccc2C)c(OC)n1
1YCR_A_2_B,CN(C)S(=O)(=O)NC[C@H](C1CC1)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cccc(Cl)c1)c1ccc(Cl)cc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1)C(=O)CC(C)C
1YCR_A_2_B,CC(C)N1[C@@H]([C@H](C[C@](C)(CC=C)C1=O)c1ccc(F)c(Cl)c1)c1ccc(Cl)cc1
1YCR_A_2_B,COc1ncccc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1)c1cc(Cl)ccc1C
1YCR_A_2_B,CC[C@@H](CNS(=O)(=O)CC)N1[C@@H]([C@H](C[C@](C)(CC(O)=O)C1=O)c1cc(F)cc(Cl)c1)c1ccc(Cl)cc1
2XA0_A_2_B,CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(cc1S(=O)(=O)C(F)(F)F)S(=O)(=O)Nc1ncnc2cc(ccc12)N1CCN(CC2=C(CCC(C)(C)C2)c2ccc(Cl)cc2)CC1
1YCR_A_2_B,CNC(=O)c1ccc(OC)c(c1)-c1cc2C(=O)N([C@H](c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
1YCR_A_2_B,COc1ccncc1-c1cc2C(=O)N(C(c2n1C(C)C)c1ccc(Cl)cc1C)c1cccc(Cl)c1F
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CN(C)CC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1
3D9T_A_2_B,CN[C@@H](C)C(=O)N[C@H]1CNCC[C@H]2CC[C@H](N2C1=O)C(=O)NC(c1ccccc1)c1ccccc1
